VideoId,Title,VideoType,LiveStatus,CategoryId,CategoryName,Published_date,DurationSeconds,Views,Likes,Comments
9BTFD_gX6qQ,She’s got 4️⃣ days left to rehearse for her big moment… 😂,Short,none,10,Music,2025-09-29 13:14:31+00:00,31,833643,80122,1589
zqaLqctWP28,The Life of a Showgirl: The Tiny Bubbles in Champagne Vinyl Collection ❤️‍🔥,Short,none,10,Music,2025-08-25 20:02:56+00:00,16,580151,47982,2314
BLFnkfAc7iY,"The Life of a Showgirl: Baby, That’s Show Business Vinyl Collection is available now on my site❤️‍🔥",Short,none,10,Music,2025-08-21 18:04:53+00:00,16,507088,42579,1173
0Xh9s_3uRO8,The Life of a Showgirl: The Shiny Bug Vinyl Collection is available now on my site for 48 hours❤️‍🔥,Short,none,10,Music,2025-08-18 18:13:43+00:00,16,615830,48458,1368
w_DD-7_zVtw,"And, baby, that’s show business for you. New album The Life of a Showgirl. Out October 3  ❤️‍🔥",Short,none,10,Music,2025-08-14 05:00:58+00:00,8,1588760,110471,3054
58zLBjzfd4M,The #TSSummer2025 collection. Available at store.taylorswift.com while supplies last! ☀️,Short,none,10,Music,2025-06-11 17:00:25+00:00,31,952655,60356,2469
P0haCYjysUs,Anti-Hero (Behind The Scenes with The Ghosts In The Room),Regular,none,10,Music,2024-12-13 17:24:03+00:00,203,1365331,82683,6215
PQp643val70,cardigan (behind the scenes - forest & ocean),Regular,none,10,Music,2024-12-13 15:26:29+00:00,147,868510,70473,2810
-ddfFsLHNQs,"Anti-Hero (Behind the Scenes with Mike Birbiglia, John Early & Mary Elizabeth Ellis)",Regular,none,10,Music,2024-12-13 15:04:17+00:00,201,648821,52212,1824
0GeyBM6NS5s,Bejeweled (Behind the Scenes with Dita Von Teese),Regular,none,10,Music,2024-12-13 15:04:04+00:00,192,1901790,80188,1989
UAtpbCEsJlA,"Bejeweled (Behind the Scenes with Jack Antonoff, HAIM & Pat McGrath)",Regular,none,10,Music,2024-12-13 15:03:50+00:00,151,708499,50560,1292
K-8dOw7yuPo,Bejeweled (Behind the Scenes with Laura Dern),Regular,none,10,Music,2024-12-13 15:03:35+00:00,247,686887,56373,1333
w04K8z_nfDI,"Fortnight (Behind the Scenes with Post Malone, Ethan Hawke & Josh Charles)",Regular,none,10,Music,2024-12-13 15:03:06+00:00,229,882057,79029,4605
AFzzgQ7uCw4,"I Can See You (From The Vault) (Behind the Scenes with Joey King, Taylor Lautner & Presley Cash)",Regular,none,10,Music,2024-12-13 15:02:50+00:00,202,732731,71914,3196
ZwK7hrDC5UM,Karma (feat. Ice Spice) (Behind the Scenes),Regular,none,10,Music,2024-12-13 15:02:32+00:00,194,831093,78762,3191
g_meC49cN5k,Back in the office… 😎 #MiamiTSTheErasTour,Short,none,10,Music,2024-10-18 14:20:25+00:00,18,2468190,223019,14157
yj1_GJiJovg,"October 15, 2024",Short,none,10,Music,2024-10-15 12:33:56+00:00,31,1636495,174983,5880
b6zPqm0lLQs,Taylor Swift - I Can Do It With A Broken Heart (Dombresky Remix),Regular,none,10,Music,2024-09-13 04:00:26+00:00,191,1012957,46600,4797
VCTze4UuC9g,✨ NOW PLAYING ✨ The “I Can Do It With A Broken Heart” Music Video 🤍,Short,none,10,Music,2024-08-20 22:15:57+00:00,38,4071076,290408,6906
Sl6en1NPTYM,Taylor Swift - I Can Do It With A Broken Heart (Official Video),Regular,none,10,Music,2024-08-20 22:00:07+00:00,223,37894312,969110,47214
PQTA-EVc5DI,Taylor Swift - Fortnight (feat. Post Malone) (Cults Remix),Regular,none,10,Music,2024-07-09 04:00:20+00:00,200,1445651,36030,5232
HZIg5sQrPAM,Taylor Swift - Fortnight (feat. Post Malone) (Acoustic),Regular,none,10,Music,2024-07-09 04:00:14+00:00,229,2440384,86851,5145
0GQ_QeZxdzo,Taylor Swift - Fortnight (feat. Post Malone) (Behind the Scenes),Regular,none,10,Music,2024-06-21 13:00:00+00:00,220,3631006,171235,7565
KJXP13hqf2I,Taylor Swift - Fortnight (feat Post Malone) (BLOND:ISH Remix),Regular,none,10,Music,2024-05-22 00:00:43+00:00,222,2908753,75222,6570
ZwlBxvnH-So,A fortnight since TTPD 🤍 brought to you by YouTube Shorts #ForAFortnightChallenge,Short,none,10,Music,2024-05-03 17:31:46+00:00,16,31777723,1379233,16343
F0TUVujmtxY,A fortnight til Paris 🤍 Brought to you by YouTube Shorts #ForAFortnightChallenge,Short,none,10,Music,2024-04-25 21:58:39+00:00,16,35492583,1933722,20997
AtDCWnV_Vzo,A fortnight making TTPD 🤍 Brought to you by YouTube Shorts #ForAFortnightChallenge,Short,none,10,Music,2024-04-22 20:30:56+00:00,16,36009452,1913898,20015
BpkmUfv1I4Q,Taylor Swift - I Hate It Here (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:10:39+00:00,248,7907837,106111,5111
56TZ3B8Qxsk,Taylor Swift - The Black Dog (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:10:34+00:00,244,10467286,95666,2838
2hBLC7E8v3A,Share your “fortnight” recap with #ForAFortnightChallenge 🤍 brought to you by YouTube Shorts,Short,none,10,Music,2024-04-20 00:02:45+00:00,16,124082836,4515700,47833
iMMUAd66vxo,Taylor Swift - The Alchemy (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:34+00:00,202,16525591,110473,2814
vOZFiX6hDXQ,Taylor Swift - Who’s Afraid of Little Old Me? (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:33+00:00,339,29740250,225946,7330
uEssK8o3jKg,Taylor Swift - Florida!!! (feat. Florence + The Machine) (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:31+00:00,220,14760284,116958,3640
bAi80EylyXQ,Taylor Swift - The Bolter (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:26+00:00,243,6737990,58728,1556
iY6Qhlua8Zw,Taylor Swift - The Manuscript (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:26+00:00,229,2826138,44076,1186
_PsBoqNwYo4,Taylor Swift - The Prophecy (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:25+00:00,254,16655605,118599,3090
wRKXAAV6jh4,Taylor Swift - My Boy Only Breaks His Favorite Toys (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:25+00:00,209,24332119,147387,3345
RQMz4JDbtmI,Taylor Swift - The Tortured Poets Department (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:24+00:00,298,17541283,161792,4698
w-FkV0EM_CU,Taylor Swift -  So High School (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:23+00:00,235,23427032,167881,5406
oaBJlKXBvjk,Taylor Swift - thanK you aIMee (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:20+00:00,270,6130219,78578,4049
gOtOWeD9YJk,Taylor Swift - Chloe or Sam or Sophia or Marcus (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:18+00:00,219,6097621,55703,1596
fcVUbmdQfaE,Taylor Swift - Clara Bow (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:17+00:00,222,6690980,57754,1526
i8_w_m6HLJ0,Taylor Swift - I Can Do It With a Broken Heart (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:17+00:00,223,34040925,318410,7397
OKWfv-x2rdU,Taylor Swift - I Can Fix Him (No Really I Can) (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:16+00:00,161,6291623,51352,1231
OOYlWF6V8t8,Taylor Swift - Guilty as Sin (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:15+00:00,259,46719317,197096,4149
Mxxswu7V1Us,Taylor Swift - Peter (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:14+00:00,290,10170813,82314,2891
EVbtjaWXQVg,Taylor Swift - Down Bad (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:12+00:00,266,32850795,181368,4399
FQyEZZPbOb0,Taylor Swift - Robin (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:12+00:00,246,2137375,34353,1237
SBGdvxi2JmU,Taylor Swift - imgonnagetyouback (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:12+00:00,225,13497466,84851,2625
GZ4vaTRn0HU,Taylor Swift - loml (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:11+00:00,282,24442242,149587,4030
U2W173hRfyA,Taylor Swift - But Daddy I Love Him (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:11+00:00,345,23770912,165060,4715
O3wlMR0y4a4,Taylor Swift - How Did It End? (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:10+00:00,243,9834000,77740,2155
Atdzfj8LcuY,Taylor Swift - The Smallest Man Who Ever Lived (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:09+00:00,250,17802637,115776,3653
CCUr2pNJft4,"Taylor Swift - So Long, London (Official Lyric Video)",Regular,none,10,Music,2024-04-20 00:00:07+00:00,268,23390584,161148,4026
HzsQHfBA3MY,Taylor Swift - Fortnight (feat Post Malone) (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:07+00:00,234,3802667,48255,1001
q3zqJs7JUCQ,Taylor Swift - Fortnight (feat. Post Malone) (Official Music Video),Regular,none,10,Music,2024-04-20 00:00:06+00:00,250,158984607,2108269,104666
4wOsiM2T_xc,Taylor Swift - The Albatross (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:03+00:00,189,4750097,48095,1114
6HIA7ouBfGY,Taylor Swift - I Look in People's Windows (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:02+00:00,138,3761017,45171,1182
0EKbEP2L32M,Taylor Swift - Fresh Out The Slammer (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:00+00:00,216,11830124,90581,2467
0hYY86DmqPY,Taylor Swift - Cassandra (Official Lyric Video),Regular,none,10,Music,2024-04-20 00:00:00+00:00,246,3545659,51770,2012
GhXsnvmUQrg,Entering the Phantom Clear TTPD vinyl into evidence. Available exclusively at Target now,Short,none,10,Music,2024-04-19 23:00:42+00:00,31,1965439,231742,3167
b7kmP1fsGg8,Taylor Swift - Fortnight (feat. Post Malone),Regular,none,10,Music,2024-04-19 04:00:32+00:00,229,23235795,431536,29260
QBllgPHa8aQ,A message for the department 🤍#ForAFortnightChallenge coming soon to YouTube Shorts,Short,none,10,Music,2024-04-19 03:23:41+00:00,29,1706447,154381,1946
7yRXgL7SaV0,Album tonight. Fortnight music video tomorrow at 8pm et.,Short,none,10,Music,2024-04-19 00:02:59+00:00,6,3048054,261176,5006
RlDSGLHcZy0,The TTPD Timetable,Short,none,10,Music,2024-04-17 00:04:53+00:00,26,1723160,200136,3953
ilkvTXfv2TY,accidentally going clubbing with your parents is something everyone should try at least once,Short,none,10,Music,2024-02-13 02:57:11+00:00,18,3729905,299163,7207
pQq9eP5OFhw,Taylor Swift - You're Losing Me (From The Vault),Regular,none,10,Music,2023-11-29 13:00:47+00:00,279,32795560,385387,21048
zz9YgUoisOA,"Rent on demand starting … you guessed it, December 13 🫶💋",Regular,none,10,Music,2023-11-27 20:21:45+00:00,61,4509478,320316,13690
vaRGgiGfsw4,✨🫶 My name is Taylor and I was born in 1989 🫶✨,Short,none,10,Music,2023-10-31 20:08:57+00:00,19,3157558,289461,8193
tNxUxm3-658,Taylor Swift - Is It Over Now? (Taylor's Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:36+00:00,235,31761778,288523,8290
yF4ulRTCn44,Taylor Swift - Now That We Don't Talk (Taylor's Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:36+00:00,152,20177535,209840,5515
vtW_4j7SsZk,Taylor Swift - Wildest Dreams (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:35+00:00,226,16855374,197684,3581
lUvBk4owRNU,Taylor Swift - Bad Blood (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:34+00:00,217,11720723,186587,5431
rnwD7veCoFQ,Taylor Swift - How You Get The Girl (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:34+00:00,253,7766135,106364,2220
gp1MR2WAAXY,Taylor Swift - Out Of The Woods (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:33+00:00,242,11207479,154037,3869
gir8BEqAutk,Taylor Swift - Blank Space (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:32+00:00,237,23477386,328956,7700
mvVBuG4IOW4,Taylor Swift - Shake It Off (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:32+00:00,225,22517149,234586,5527
qrxsceexTBw,"Taylor Swift - ""Slut!"" (Taylor's Version) (From The Vault) (Lyric Video)",Regular,none,10,Music,2023-10-27 04:00:30+00:00,186,15907920,272456,5774
_Usd5X5XJXM,Taylor Swift - All You Had To Do Was Stay (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:20+00:00,199,8425492,95913,1818
ZGBPKYbzSXs,Taylor Swift - Suburban Legends (Taylor's Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:19+00:00,177,5898735,94730,2404
FsGdznlfE2U,Taylor Swift - Welcome To New York (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:16+00:00,218,22954490,243350,8129
AppsjTInqiw,Taylor Swift - Clean (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:10+00:00,277,13727915,170279,4229
M7ySK0keirY,Taylor Swift - You Are In Love (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:09+00:00,273,10133764,123747,3391
JhICcmiIE80,Taylor Swift - Wonderland (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:08+00:00,251,6753073,105959,2469
C-z-IckrQK8,Taylor Swift - Say Don't Go (Taylor's Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:06+00:00,286,16611276,182375,4624
89aQIli8aVU,Taylor Swift - I Wish You Would (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:03+00:00,213,5639836,81130,1607
2JgvVfOfoWI,Taylor Swift - Style (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:02+00:00,236,31783241,360129,9791
3-BcH7KowGE,Taylor Swift - New Romantics (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:01+00:00,236,10599218,156099,5330
0jTGzm-6cYE,Taylor Swift - I Know Places (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-10-27 04:00:00+00:00,201,7222274,115330,3205
xB-RZqcoIgo,Taylor Swift - Cruel Summer (Live from Taylor Swift | The Eras Tour),Regular,none,10,Music,2023-10-19 00:30:25+00:00,235,4978711,236947,12134
GBb8vC0DeXY,Taylor Swift - Cruel Summer (LP Giobbi Remix),Regular,none,10,Music,2023-10-19 00:30:06+00:00,199,1118055,60254,3780
KzNLM4nmRak,The Eras Tour concert film is now officially coming to theaters WORLDWIDE on Oct 13! 🩵,Short,none,10,Music,2023-09-26 11:58:51+00:00,31,2566323,248382,6190
US0OipWyYro,"Thank you for making these reveals so much chaotic fun (which is the best kind of fun, after all 😜)",Short,none,10,Music,2023-09-20 22:13:54+00:00,29,1997358,183765,2905
KudedLV0tP0,TAYLOR SWIFT | THE ERAS TOUR Concert Film Official Trailer,Regular,none,10,Music,2023-08-31 12:17:49+00:00,90,15225830,437196,20384
0FZULHCZKBc,Pre order 1989 (Taylor’s Version) now on my site 🩵😎🩵,Short,none,10,Music,2023-08-10 06:26:11+00:00,16,2568318,221679,5376
okPrv0o_7GQ,Summer forecast: Cruel. 😎,Short,none,10,Music,2023-07-21 18:56:15+00:00,26,5807954,339931,7117
lVkKLf4DCn8,Taylor Swift - I Can See You (Taylor’s Version) (From The Vault) (Official Video),Regular,none,10,Music,2023-07-08 04:58:11+00:00,307,46024250,1282086,46481
vO6JqQpJboY,Taylor Swift - Innocent (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:35+00:00,305,4451325,92692,2679
maEVfpxDB8k,Taylor Swift - Never Grow Up (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:33+00:00,297,5279527,104846,3578
idWma942CUI,Taylor Swift - Last Kiss (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:32+00:00,373,11647441,131507,3891
oxNLRqMJMZk,Taylor Swift - Mine (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:32+00:00,236,22559673,236990,4722
hMPK2vNXr-E,Electric Touch (Taylor’s Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:31+00:00,271,5201825,106380,3038
qc2Z-OX9wnc,Taylor Swift - Back To December (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:28+00:00,298,42651525,336411,8785
osmzwWw4RYM,Taylor Swift - Timeless (Taylor’s Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:27+00:00,325,9814138,158105,4481
UlFrV5GJA_4,Taylor Swift - Sparks Fly (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:25+00:00,264,17689691,178569,3446
pRhWAXg4xek,Taylor Swift - The Story Of Us (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:23+00:00,272,13308701,142121,2818
igIfiqqVHtA,Taylor Swift - Enchanted (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:21+00:00,357,79118919,770132,17503
jOD86iMAEY0,Taylor Swift - I Can See You (Taylor’s Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:21+00:00,277,5705741,118470,3792
V80A8qN4fR8,Castles Crumbling (Taylor’s Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:19+00:00,310,5706905,108415,3420
IYqgVYjN3Go,Taylor Swift - When Emma Falls in Love (Taylor’s Version) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:15+00:00,257,4770812,98128,3118
EH70M5OeS4o,Taylor Swift - Better Than Revenge (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:14+00:00,224,10861949,181729,6167
F5TMU6916U8,Taylor Swift - Long Live (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:14+00:00,320,36667672,267221,7857
N-FYySSy0rM,Taylor Swift - Dear John (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:14+00:00,410,13258977,160010,4574
Fn0er7H1Dm0,Taylor Swift - Superman (Taylor’s Version) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:13+00:00,279,2567325,56634,1634
PH8Uc0Z_KRY,Taylor Swift - Ours (Taylor’s Version) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:13+00:00,240,3088136,64905,1573
JlZnvyBqceY,Taylor Swift - Speak Now (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:10+00:00,246,15595130,220128,7990
8AR1dKawCi8,Taylor Swift - Mean (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:05+00:00,243,5866565,109939,2714
4cC6fw8EqWU,Taylor Swift - Haunted (Taylor's Version) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:03+00:00,249,8207845,142759,4885
6-x1AlDudZw,Taylor Swift - Foolish One (Taylor’s Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2023-07-07 04:00:03+00:00,313,9419373,138418,4876
yJTfs8YS2w0,13 days til we return Speak Now to its mother 😝,Short,none,10,Music,2023-06-24 15:56:37+00:00,7,10123307,513771,12372
XzOvgu3GPwY,Taylor Swift ft. Ice Spice - Karma (Official Music Video) ft. Ice Spice,Regular,none,10,Music,2023-05-27 04:00:08+00:00,206,74704082,1431724,51826
_f4yoKJL7IQ,Taylor Swift - Hits Different,Regular,none,10,Music,2023-05-26 04:00:19+00:00,236,13271683,203719,7447
Hoi-PI8QpTU,Taylor Swift ft. Ice Spice - Karma (Official Visualizer),Regular,none,10,Music,2023-05-26 04:00:09+00:00,202,5334217,282644,13956
2CnUYMmEHrs,Taylor Swift - Snow On The Beach (Feat. More Lana Del Rey),Regular,none,10,Music,2023-05-26 04:00:01+00:00,230,16143003,358273,14390
YvyeAwoZ76w,It fills me with such pride & joy to announce that my version of Speak Now will be out July 7 💜💜💜,Short,none,10,Music,2023-05-06 04:06:59+00:00,7,1324757,187309,3640
anqxTwGE_nQ,Taylor Swift - Lavender Haze (Acoustic Version),Regular,none,10,Music,2023-03-31 04:00:01+00:00,180,2085062,83540,3507
kE31ShDEOwg,Taylor Swift - Lavender Haze (Snakehips Remix),Regular,none,10,Music,2023-03-03 05:00:29+00:00,191,890122,20208,905
nfFujEdM0_E,Taylor Swift - Lavender Haze (Jungle Remix),Regular,none,10,Music,2023-03-03 05:00:23+00:00,239,283179,15444,1030
ZZtamrXjB_w,Taylor Swift - Lavender Haze (Tensnake Remix),Regular,none,10,Music,2023-03-03 05:00:16+00:00,218,337806,16587,775
pCH19_8E4Hw,Taylor Swift - Lavender Haze (Behind The Scenes),Regular,none,10,Music,2023-03-03 04:56:53+00:00,212,2026110,130810,3737
6DdAzVDVBpw,Taylor Swift - Lavender Haze (Felix Jaehn Remix),Regular,none,10,Music,2023-02-10 05:00:05+00:00,177,796688,39530,2130
h8DLofLM7No,Taylor Swift - Lavender Haze (Official Music Video),Regular,none,10,Music,2023-01-27 05:00:07+00:00,211,74806268,1531478,44550
HqDZxtMIx0M,Meet me at midnight…for the Lavender Haze music video premiere (!!!!!!!!!!!!!),Short,none,10,Music,2023-01-26 13:10:08+00:00,10,2324211,199731,2625
M0Ku_op-LXI,Taylor Swift - All Too Well: The Short Film (Behind The Scenes),Regular,none,10,Music,2022-12-08 14:00:09+00:00,417,7570718,424560,7460
nF4Jc9sPPug,Taylor Swift - Anti-Hero (ILLENIUM Remix),Regular,none,10,Music,2022-11-18 05:00:32+00:00,272,1974427,55486,2493
ijjGqwdXa1c,"It’s me, Benjamin 🐱 joining the #TSAntiHeroChallenge brought to you by YouTube Shorts",Short,none,10,Music,2022-11-11 17:04:21+00:00,16,52937213,2878270,15488
eSLO-HpSWD0,Taylor Swift - Anti-Hero (Roosevelt Remix),Regular,none,10,Music,2022-11-11 03:00:30+00:00,304,727871,28535,1518
uybMJ8cSWtA,Taylor Swift - Anti-Hero (Kungs Remix),Regular,none,10,Music,2022-11-11 03:00:20+00:00,199,1731829,30673,1051
Cd3v_pRgOp8,Taylor Swift - Anti-Hero (Jayda G Remix),Regular,none,10,Music,2022-11-11 03:00:06+00:00,216,735381,18663,713
NbS4s_6jYTg,The Anti Hero (Roosevelt remix) makes me feel hyped enough for an imaginary funeral brawl,Short,none,10,Music,2022-11-09 21:05:35+00:00,16,3520355,188141,1891
T1d9PiRAJNM,Taylor Swift - Anti-Hero (feat. Bleachers),Regular,none,10,Music,2022-11-08 05:00:13+00:00,232,2398114,122839,4075
