VideoId,Title,VideoType,LiveStatus,CategoryId,CategoryName,Published_date,DurationSeconds,Views,Likes,Comments
IVQqOzFKN2M,"It’s me, 👋 sharing ALL the problems. Join the #TSAntiHeroChallenge brought to you by YouTube Shorts",Short,none,10,Music,2022-11-04 14:53:16+00:00,16,64080806,2798478,18277
uhjx7FemU6o,"Hits Different really hits different, plus it’s got one of my fav bridges 😆 only avail at Target",Short,none,10,Music,2022-11-04 13:42:37+00:00,11,4009011,331903,3912
lM1P2JwZ5jE,Total surprise 😉 Share yours with  #TSAntiHeroChallenge brought to you by YouTube Shorts.,Short,none,10,Music,2022-11-01 12:31:39+00:00,16,79641437,3363309,24784
yJ_GML26Xk4,We’re the problem,Short,none,10,Music,2022-10-26 18:32:03+00:00,10,3252516,250466,2267
b7QlX3yR2xs,Taylor Swift - Bejeweled (Official Music Video),Regular,none,10,Music,2022-10-25 04:00:09+00:00,354,96935989,2083164,56135
ycE7bUq3-2k,Taylor Swift - Snow On The Beach (Lyric Video) ft. Lana Del Rey,Regular,none,10,Music,2022-10-22 00:00:39+00:00,260,35607978,451507,8836
ySZGZrcqvr4,Taylor Swift - Paris (Official Lyric Video),Regular,none,10,Music,2022-10-22 00:00:37+00:00,200,10234010,123798,2126
xTXsKMXUi7w,Taylor Swift - Labyrinth (Lyric Video),Regular,none,10,Music,2022-10-22 00:00:36+00:00,252,15727105,198456,2552
xxrf_QBD5DE,Taylor Swift - Question...? (Official Lyric Video),Regular,none,10,Music,2022-10-22 00:00:35+00:00,215,15380906,157195,2687
lvHZjvIyqsk,Taylor Swift - Maroon (Official Lyric Video),Regular,none,10,Music,2022-10-22 00:00:34+00:00,223,36860010,279684,5045
mkR_Qwix4Ho,Taylor Swift - Lavender Haze (Official Lyric Video),Regular,none,10,Music,2022-10-22 00:00:34+00:00,207,25710359,307581,4895
rn0brgg2BpI,Taylor Swift - Sweet Nothing (Official Lyric Video),Regular,none,10,Music,2022-10-22 00:00:34+00:00,193,12842011,153571,2459
iFX6_9h7th0,Taylor Swift - The Great War (Official Lyric Video),Regular,none,10,Music,2022-10-22 00:00:32+00:00,244,26278831,224669,4009
rg18Kf4en2o,Taylor Swift - Karma (Lyric Video),Regular,none,10,Music,2022-10-22 00:00:29+00:00,210,32457248,331807,6587
l8Tps3PITx4,Taylor Swift - Bigger Than The Whole Sky (Lyric Video),Regular,none,10,Music,2022-10-22 00:00:21+00:00,224,11080157,161978,4198
X0Jti9F-oQA,Taylor Swift - Dear Reader (Official Lyric Video),Regular,none,10,Music,2022-10-22 00:00:18+00:00,229,6949848,106010,2074
XzKSPRqFg9E,Taylor Swift - Bejeweled (Lyric Video),Regular,none,10,Music,2022-10-22 00:00:16+00:00,199,22584361,172006,2272
Y2a73EvnZ4s,Taylor Swift - Glitch (Official Lyric Video),Regular,none,10,Music,2022-10-22 00:00:16+00:00,152,5205138,75891,1264
Uoey4W_3bos,Taylor Swift - Vigilante Shit (Official Lyric Video),Regular,none,10,Music,2022-10-22 00:00:15+00:00,170,18745667,253559,4237
Tmz1lz0zcLQ,Taylor Swift - Mastermind (Official Lyric Video),Regular,none,10,Music,2022-10-22 00:00:14+00:00,195,18610322,176233,3206
XqN2qFvY64U,Taylor Swift - Anti-Hero (Official Lyric Video),Regular,none,10,Music,2022-10-22 00:00:14+00:00,204,40886223,268152,3637
B-MfwP_RmHY,"Taylor Swift - Would've, Could've, Should've (Official Lyric Video)",Regular,none,10,Music,2022-10-22 00:00:13+00:00,264,21938127,233624,5637
Odh9ddPUkEY,Taylor Swift - Midnight Rain (Official Lyric Video),Regular,none,10,Music,2022-10-22 00:00:13+00:00,180,57057831,477125,6315
7Gbg6Z70J7E,"Taylor Swift - You're On Your Own, Kid (Official Lyric Video)",Regular,none,10,Music,2022-10-22 00:00:11+00:00,199,57907900,404520,5752
-qee6dFKlw4,Taylor Swift - High Infidelity (Official Lyric Video),Regular,none,10,Music,2022-10-22 00:00:00+00:00,237,10539767,129769,3144
U1IqinpmpQE,"🫣 Join my #TSAntiHeroChallenge and share your anti-heroic traits, brought to you by YouTube Shorts.",Short,none,10,Music,2022-10-21 12:10:21+00:00,16,127158659,4960008,23953
9Wx2It8SbLs,"😺 Join my #TSAntiHeroChallenge and share your anti-heroic traits, brought to you by YouTube Shorts.",Short,none,10,Music,2022-10-21 12:10:06+00:00,16,106323642,4628546,16494
b1kbLwvqugk,Taylor Swift - Anti-Hero (Official Music Video),Regular,none,10,Music,2022-10-21 12:00:06+00:00,310,229009802,3583882,103214
Jo-8VaRU4ok,Mark your calendars! Meet the Midnights Manifest 📜,Short,none,10,Music,2022-10-20 04:15:55+00:00,31,1772675,148040,1329
3fUS9GAMxv4,🕰 #TSAntiHeroChallenge. Coming October 21. Brought to you by YouTube Shorts.,Short,none,10,Music,2022-10-18 04:00:03+00:00,8,1901637,153440,1725
egxyRSb_XtI,Taylor Swift - Carolina (From The Motion Picture “Where The Crawdads Sing” / Lyric Video),Regular,none,10,Music,2022-06-24 04:00:18+00:00,174,7560410,302931,10722
3Q94kA7llGw,Taylor Swift - Carolina (From The Motion Picture “Where The Crawdads Sing” / Audio),Regular,none,10,Music,2022-06-24 04:00:01+00:00,269,4341428,147575,5928
mvxQYPR4lmU,Taylor Swift - This Love (Taylor's Version) (Lyric Video),Regular,none,10,Music,2022-05-06 04:00:30+00:00,250,26419274,545560,23612
mCWRjuhRRYg,Taylor Swift - Message In A Bottle (Fat Max G Remix) (Taylor’s Version) (Visualizer),Regular,none,10,Music,2022-01-21 05:00:17+00:00,226,4077174,164667,7779
gRo0ZtgB2io,All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios (Lyric Video),Regular,none,10,Music,2021-11-18 20:43:53+00:00,601,5624857,207943,5650
r0yq_yXFQhg,Taylor Swift - All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios,Regular,none,10,Music,2021-11-18 01:35:50+00:00,601,15629792,544833,18317
pPrdGE4w9ZM,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault) (Karaoke),Regular,none,10,Music,2021-11-15 23:22:49+00:00,613,1697283,95284,2964
UDzPTerKZn8,Taylor Swift - All Too Well (Taylor's Version) (Karaoke),Regular,none,10,Music,2021-11-15 23:10:09+00:00,331,778624,54380,3018
5UMCrq-bBCg,Taylor Swift ft. Chris Stapleton - I Bet You Think About Me (Taylor's Version) (Official Video),Regular,none,10,Music,2021-11-15 15:00:10+00:00,376,69816810,1719022,48489
nJr_8l0AEWE,Taylor Swift - All Too Well (10 Minute Version) (Live on Saturday Night Live),Regular,none,10,Music,2021-11-14 10:37:12+00:00,608,29801320,865264,23214
tollGa3S0o8,Taylor Swift - All Too Well: The Short Film,Regular,none,10,Music,2021-11-13 00:00:10+00:00,896,108253927,4858886,135173
sRxrwjOtIag,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:31+00:00,613,153397486,1590896,54690
lPvcwgEuKTg,Taylor Swift - Starlight (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:30+00:00,224,4596700,123821,2756
R_rUYuFtNO4,Taylor Swift - Red (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:23+00:00,221,59883130,643123,14124
flv8AEWrRMI,Taylor Swift - Run (Taylor's Version) (From The Vault) (Lyric Video) ft. Ed Sheeran,Regular,none,10,Music,2021-11-12 05:00:22+00:00,241,8894064,243962,4276
u1D1AgDfreg,Taylor Swift - Treacherous (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:22+00:00,241,6400581,135897,2794
zJFcr1KyFqE,Taylor Swift - We Are Never Ever Getting Back Together (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:22+00:00,195,26088632,430957,6510
w1AV_35zVwU,Taylor Swift - I Almost Do (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:21+00:00,245,8173419,137563,3002
TqAollrUJdA,Taylor Swift - I Knew You Were Trouble (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:20+00:00,221,23276850,341246,6102
OhJ-S9Nrh7Q,Taylor Swift - Stay Stay Stay (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:19+00:00,208,6265999,132728,3510
rVuyi-dPMIc,Taylor Swift - The Very First Night (Taylor's Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:19+00:00,203,11131227,170056,3510
m3fWCRvz5JA,Nothing New (Taylor's Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:17+00:00,263,10884281,198103,4518
kdiBc40gW7s,Taylor Swift - Ronan (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:15+00:00,281,4177778,191847,6240
pCH4QrSx2Jg,Taylor Swift - The Last Time (Taylor's Version) (Lyric Video) ft. Gary Lightbody,Regular,none,10,Music,2021-11-12 05:00:15+00:00,300,11482447,175498,3506
cVaG6adE2mA,Taylor Swift - Message In A Bottle (Taylor's Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:14+00:00,227,22971086,248292,6538
hHWOAUjnmjQ,Taylor Swift - Come Back...Be Here (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:14+00:00,226,10802346,142491,2499
jQfB4Gahi3I,Taylor Swift - Sad Beautiful Tragic (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:14+00:00,286,5102032,106711,2229
dXNZaHuKWNA,Taylor Swift - Begin Again (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:12+00:00,239,6897908,133337,2903
eMcMbWl0fDk,Taylor Swift - Everything Has Changed (Taylor's Version) (Lyric Video) ft. Ed Sheeran,Regular,none,10,Music,2021-11-12 05:00:12+00:00,249,10592885,201548,3723
TkAomsYFsJw,Taylor Swift - Forever Winter (Taylor's Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:10+00:00,267,4967903,115512,2847
UNckfN9upqo,Taylor Swift - Girl At Home (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:10+00:00,222,3755198,94584,2790
VN55tCajFYg,I Bet You Think About Me (Taylor's Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:10+00:00,289,1404153,48957,1348
S4PuN-IWi2g,Taylor Swift - Holy Ground (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:09+00:00,207,4563196,95131,2185
LmXn6BU16e0,Taylor Swift - The Moment I Knew (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:08+00:00,284,5821000,114295,2695
PReSQYTFvcs,Taylor Swift - Better Man (Taylor's Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:08+00:00,297,18849445,237273,5092
9boiT64sm0Q,Taylor Swift - 22 (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:04+00:00,232,14636451,290501,8689
AccGdO5XeZY,I Bet You Think About Me (Taylor's Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:04+00:00,289,10490079,127225,2844
BZ-rLBkUZf4,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:04+00:00,613,38060262,416144,10459
D3mJe28un4M,Taylor Swift - State Of Grace (Acoustic Version) (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:04+00:00,320,2206850,64645,1424
3pj39qZZYoQ,Taylor Swift - Babe (Taylor's Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:03+00:00,226,14111770,198792,4963
4LtQxA_ooLk,Taylor Swift - The Lucky One (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:03+00:00,237,4712803,140634,4646
9OQBDdNHmXo,Taylor Swift - All Too Well (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:03+00:00,331,21948478,323586,6840
-mrC5tRkxrY,Taylor Swift - State Of Grace (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-11-12 05:00:01+00:00,300,10202548,214143,7554
t0Yf43ONyNo,All Too Well (The Short Film) | Official Trailer,Short,none,10,Music,2021-11-05 12:52:19+00:00,31,1757116,201324,13243
CUr_UwUUXzU,Taylor Swift - Wildest Dreams (Taylor’s Version) (Official Audio),Regular,none,10,Music,2021-09-17 22:04:01+00:00,221,34929465,743370,21473
y8tF0yRl8-w,taylor swift - the lakes (original version) [audio],Regular,none,10,Music,2021-07-24 13:00:32+00:00,228,3914410,212105,13573
n0cde-Km05o,Taylor Swift - The Best Day (Taylor's Version) (Official Music Video),Regular,none,10,Music,2021-04-30 04:00:30+00:00,249,6355916,248458,8275
yuFuwXd-B9E,Taylor Swift - Bye Bye Baby (Taylor’s Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:32+00:00,245,3728672,118133,4638
seU5y5EgIwk,Taylor Swift - We Were Happy (Taylor’s Version) (From The Vault),Regular,none,10,Music,2021-04-09 04:00:31+00:00,244,2926364,105732,4148
qsUK-BG5OQQ,Taylor Swift - Breathe (Taylor's Version) (Lyric Video) ft. Colbie Caillat,Regular,none,10,Music,2021-04-09 04:00:30+00:00,266,10348267,162659,5337
xSWVPqnKcXQ,Taylor Swift - Today Was A Fairytale (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:30+00:00,243,4354796,116368,3827
jwWR1cQTKyw,Taylor Swift - Change (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:28+00:00,279,3903784,93142,3397
vUHDR6Rg3Y4,Taylor Swift - Jump Then Fall (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:27+00:00,238,5814947,110650,2930
cwFbq-70EwE,Taylor Swift - Tell Me Why (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:25+00:00,202,4110785,92611,2373
tMhiHrL7rPE,Taylor Swift - Hey Stephen (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:23+00:00,257,9629158,170141,5660
RcGowZ26sE0,Taylor Swift - Forever & Always (Piano Version) (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:14+00:00,272,3081677,85099,2678
rLCol1C3ouc,Taylor Swift - Fifteen (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:12+00:00,295,9264887,224070,9354
vwp8Ur6tO-8,Taylor Swift - You Belong With Me (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:12+00:00,233,56194366,616943,15363
dHdAN4FXzmc,Taylor Swift - Don’t You (Taylor’s Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:09+00:00,212,3466865,99967,3603
ePjcjLRHPOo,Taylor Swift - Come In With The Rain (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:08+00:00,238,2307207,67619,2596
T-41vMWQTUA,Taylor Swift - Forever & Always (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:06+00:00,226,7161930,134834,3356
IsCik8wznlU,Taylor Swift - Superstar (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:05+00:00,264,2472208,70781,3055
KZeI9I875Ig,Taylor Swift - The Best Day (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:05+00:00,249,9044712,220366,8258
7lLigiVgJsE,Taylor Swift - Fearless (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:04+00:00,245,53837291,442536,13285
DlexmDDSDZ0,Taylor Swift - The Way I Loved You (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:04+00:00,246,100811576,728586,9745
425n1NoRtgA,Taylor Swift - The Other Side Of The Door (Taylor’s Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:03+00:00,238,4634116,92511,2627
DNaSlUYIXBg,Taylor Swift - You're Not Sorry (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:03+00:00,263,10198258,180981,5065
8bNlGwnEUAs,Taylor Swift - Untouchable (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:02+00:00,316,8898468,136615,4571
9-rKvhsjwKU,Taylor Swift - White Horse (Taylor's Version) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:00+00:00,239,14402484,225509,8112
aOa6D6ku3dM,That’s When (Taylor’s Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2021-04-09 04:00:00+00:00,192,4978274,126677,4997
rFjJs6ZjPe8,Taylor Swift - Mr. Perfectly Fine (Taylor’s Version) (From The Vault) (Lyric Video),Regular,none,10,Music,2021-04-07 13:00:19+00:00,278,48915492,705979,37612
XKaMUm7YwZc,Taylor Swift ft. Maren Morris - You All Over Me (From The Vault) (Official Lyric Video),Regular,none,10,Music,2021-03-26 04:00:06+00:00,223,9873104,353014,21955
FeTHyZJvozc,Taylor Swift - Love Story (Elvira Remix) (Taylor’s Version) (Official Audio),Regular,none,10,Music,2021-03-26 04:00:02+00:00,215,3075342,157413,8593
Uzii44SDYFA,Taylor Swift - cardigan / august / willow (Live From The 63rd GRAMMYs ® / 2021),Regular,none,10,Music,2021-03-15 23:44:03+00:00,325,10435006,568942,27591
aXzVF3XeS8M,Taylor Swift - Love Story (Taylor’s Version) [Official Lyric Video],Regular,none,10,Music,2021-02-12 05:00:00+00:00,241,64871233,1538447,92259
Ur_wAcYDnuA,Taylor Swift - right where you left me (Official Lyric Video),Regular,none,10,Music,2021-01-07 05:00:05+00:00,249,34158982,439948,16121
1iRbIYkccgw,Taylor Swift - it’s time to go (Official Lyric Video),Regular,none,10,Music,2021-01-07 05:00:01+00:00,258,12270179,304190,10392
iTNZ-OzBoBo,Taylor Swift - willow (moonlit witch version) - [yule log],Regular,none,10,Music,2020-12-17 21:53:54+00:00,209,1000090,34802,1405
H9rBt-8jiBE,Taylor Swift - willow (lonely witch version) - [yule log],Regular,none,10,Music,2020-12-17 20:45:11+00:00,188,696202,25863,1023
sViZJopFdYg,Taylor Swift - willow (dancing witch version) - [yule log],Regular,none,10,Music,2020-12-17 20:45:06+00:00,185,523761,27356,1480
qybUgW7eoZQ,Taylor Swift - willow - [yule log],Regular,none,10,Music,2020-12-17 20:00:29+00:00,215,823238,48187,3282
7XLW5CvDQ7E,Taylor Swift - willow (moonlit witch version),Regular,none,10,Music,2020-12-16 01:02:30+00:00,209,1650957,89992,3162
3CUM7Z3TSmY,Taylor Swift - willow (dancing witch version) - storyboards from the willow music video,Regular,none,10,Music,2020-12-15 18:09:59+00:00,188,1144937,69304,2655
CYHt7_RANiY,Taylor Swift - willow (lonely witch version) - music video behind the scenes,Regular,none,10,Music,2020-12-15 05:52:57+00:00,215,2748474,147328,4666
qAGef4MdPdE,Taylor Swift - willow - dancing witch version (Elvira remix),Regular,none,10,Music,2020-12-15 03:12:53+00:00,186,1917532,89379,4286
zI4DS5GmQWE,Taylor Swift - dorothea (Official Lyric Video),Regular,none,10,Music,2020-12-11 05:00:33+00:00,225,12737659,261526,9022
wMpqCRF7TKg,Taylor Swift - champagne problems (Official Lyric Video),Regular,none,10,Music,2020-12-11 05:00:30+00:00,248,70596438,646045,19002
ukxEKY_7MOc,Taylor Swift - tolerate it (Official Lyric Video),Regular,none,10,Music,2020-12-11 05:00:26+00:00,248,23797911,295450,8969
YPlNBb6I8qU,Taylor Swift - cowboy like me (Official Lyric Video),Regular,none,10,Music,2020-12-11 05:00:23+00:00,280,13696674,180788,6941
tP4TTgt4nb0,Taylor Swift - happiness (Official Lyric Video),Regular,none,10,Music,2020-12-11 05:00:22+00:00,318,11388283,210201,6752
rqQHa2HcGtM,Taylor Swift - long story short (Official Lyric Video),Regular,none,10,Music,2020-12-11 05:00:11+00:00,221,13292615,210060,5199
IEPomqor2A8,"Taylor Swift - no body, no crime (Official Lyric Video) ft. HAIM",Regular,none,10,Music,2020-12-11 05:00:10+00:00,218,28248371,442539,14623
RsEZmictANA,Taylor Swift - willow (Official Music Video),Regular,none,10,Music,2020-12-11 05:00:10+00:00,253,157855841,2476950,118273
hP6QpMeSG6s,Taylor Swift - marjorie (Official Lyric Video),Regular,none,10,Music,2020-12-11 05:00:09+00:00,258,16167334,339934,12216
c_p_TBaHvos,Taylor Swift - coney island (Lyric Video) ft. The National,Regular,none,10,Music,2020-12-11 05:00:08+00:00,278,14112046,182631,6514
9nIOx-ezlzA,Taylor Swift - ivy (Official Lyric Video),Regular,none,10,Music,2020-12-11 05:00:06+00:00,259,17173154,220725,7264
WuvhOD-mP8M,Taylor Swift - ‘tis the damn season (Official Lyric Video),Regular,none,10,Music,2020-12-11 05:00:05+00:00,236,17285907,231863,6055
Pz-f9mM3Ms8,Taylor Swift - gold rush (Official Lyric Video),Regular,none,10,Music,2020-12-11 05:00:03+00:00,189,18935372,281912,8848
EXLgZZE072g,Taylor Swift - evermore (Official Lyric Video) ft. Bon Iver,Regular,none,10,Music,2020-12-11 05:00:02+00:00,305,22310631,365644,11810
7EvwIw4gIyk,Taylor Swift - willow (Official Lyric Video),Regular,none,10,Music,2020-12-11 05:00:01+00:00,221,18267898,240878,4957
AIFnKqIeEdY,Taylor Swift - closure (Official Lyric Video),Regular,none,10,Music,2020-12-11 05:00:01+00:00,183,5516127,139611,4663
o5SQIECedTY,Taylor Swift - exile (folklore: the long pond studio sessions | Disney+) ft. Bon Iver,Regular,none,10,Music,2020-11-25 08:00:07+00:00,280,26723770,497479,19350
jgdFUoZzCI0,Taylor Swift – folklore: the long pond studio sessions | Official Trailer | Disney+,Regular,none,10,Music,2020-11-24 13:15:46+00:00,117,1574872,155409,11197
orXAg5dIMa8,Taylor Swift - betty (Live from the 2020 Academy of Country Music Awards),Regular,none,10,Music,2020-09-17 06:00:03+00:00,317,25404978,610661,29238
tOHcAc3r2kw,Taylor Swift - the lakes (Official Lyric Video),Regular,none,10,Music,2020-08-18 07:00:15+00:00,211,14184955,358270,15941
GPQdWYNi8Wc,Taylor Swift - The Making of 'cardigan' | Vevo Footnotes,Regular,none,10,Music,2020-08-17 16:00:31+00:00,276,3021701,127081,4364
i50QUXDeC80,Taylor Swift - cardigan (cabin in candlelight version / Visualizer),Regular,none,10,Music,2020-07-30 04:00:12+00:00,228,4633698,245142,2978
osdoLjUNFnA,Taylor Swift – exile (feat. Bon Iver) (Official Lyric Video),Regular,none,10,Music,2020-07-24 04:00:21+00:00,287,124342843,1290866,46174
ryLGxpjwAhM,Taylor Swift – hoax (Official Lyric Video),Regular,none,10,Music,2020-07-24 04:00:21+00:00,222,14317373,279352,8923
pEY-GPsru_E,Taylor Swift – seven (Official Lyric Video),Regular,none,10,Music,2020-07-24 04:00:17+00:00,210,23749792,323137,12112
