VideoId,Title,VideoType,LiveStatus,CategoryId,CategoryName,Published_date,DurationSeconds,Views,Likes,Comments
Ac7wMLgLtpY,Taylor Swift on Style: Outtakes,Regular,none,10,Music,2013-08-16 15:57:47+00:00,94,187547,4511,259
41Zxe-tqjoE,Taylor Swift on Style: Part 4,Regular,none,10,Music,2013-08-14 17:23:18+00:00,110,115615,2931,135
y9yIBAmBDtk,Taylor Swift on Style: Part 3,Regular,none,10,Music,2013-08-12 15:13:58+00:00,92,127909,3515,204
EuT6nQvdcpo,"Q&A with Taylor on Taylor By Taylor Swift, the fragrance",Short,none,10,Music,2013-08-01 22:14:56+00:00,37,247827,5958,420
C2giKOnk588,#HiFromTaylor Teaser,Short,none,10,Music,2013-07-30 14:37:58+00:00,9,153574,4368,401
y7CsaOF3S5c,Taylor Swift and Carly Simon: You're So Vain,Regular,none,10,Music,2013-07-29 15:59:25+00:00,149,1345746,23924,1119
xmauy4h3rPg,Welcome to the Official Taylor Swift YouTube Channel!,Short,none,10,Music,2013-07-25 14:58:57+00:00,59,106495,3899,439
Zlot0i3Zykw,Taylor Swift - Red,Regular,none,10,Music,2013-07-03 20:55:08+00:00,242,253708272,1517366,63910
YUSPwqd4674,Taylor by Taylor Swift Fragrance Video Part 1,Short,none,10,Music,2013-07-01 11:07:59+00:00,31,654202,10467,1028
LGA54hn8uwU,Taylor By Taylor Swift commercial: sneak peek,Short,none,24,Entertainment,2013-06-13 18:02:25+00:00,20,349406,12550,985
YfPfgZjhH1w,Britain's Got Talent performance: Everything Has Changed,Regular,none,10,Music,2013-06-12 16:20:01+00:00,371,2912133,75400,2957
w1oM3kQpXRo,Taylor Swift - Everything Has Changed ft. Ed Sheeran,Regular,none,10,Music,2013-06-06 04:07:16+00:00,252,425626361,3315998,157681
1hdDXzS63SY,Taylor Swift - Billboard Milestone Award,Short,none,24,Entertainment,2013-05-15 17:01:30+00:00,47,109323,3770,388
JgkCFCOAn48,The RED Tour Australia/New Zealand Announcement!,Short,none,10,Music,2013-05-08 13:58:36+00:00,50,239540,5506,1759
GDdVOpZkqRI,Vote Taylor Swift ACM Entertainer of the Year: VoteACM.com,Short,none,10,Music,2013-04-06 00:39:56+00:00,56,129364,4125,490
NZnRUnOQZWU,"""Red"" Guitar Solo from RED Tour Opening Night",Short,none,10,Music,2013-03-15 21:28:24+00:00,32,478189,11483,857
3H21433WdtU,"""Holy Ground"" Live on the RED Tour!",Short,none,10,Music,2013-03-15 21:22:06+00:00,45,359495,8993,676
Nx-5bHeC6xo,"""Sparks Fly"" (acoustic) Live on the RED Tour!",Short,none,10,Music,2013-03-15 21:08:37+00:00,49,769394,19248,941
ueZmiOaDDlU,What Fans Can Expect on the RED Tour,Short,none,10,Music,2013-03-15 20:51:38+00:00,42,174163,5020,523
AgFeZr5ptV8,Taylor Swift - 22,Regular,none,10,Music,2013-03-13 15:25:06+00:00,243,711469794,3525915,293443
rghH6QlT5a0,"""I Knew You Were Trouble."" Behind-The-Scenes #1",Regular,none,10,Music,2013-02-05 21:50:27+00:00,162,959366,20060,878
jinbX0hwYOo,"""I Knew You Were Trouble."" Behind-The-Scenes #3",Regular,none,10,Music,2013-02-05 21:31:21+00:00,217,423040,10752,486
sIjKXPXjVxU,"""I Knew You Were Trouble."" Behind-The-Scenes #2",Regular,none,10,Music,2013-02-05 21:30:26+00:00,234,438474,10504,410
LyoTb3fxEnU,Some extraordinary news...,Short,none,24,Entertainment,2013-01-27 20:59:07+00:00,45,1178487,19699,3139
2obMo7y-rvA,Taylor Swift - Acoustic Performances from RED Album,Regular,none,24,Entertainment,2012-12-17 17:18:21+00:00,927,10812376,212884,11062
vNoKguSdy4Y,Taylor Swift - I Knew You Were Trouble,Regular,none,10,Music,2012-12-14 22:15:07+00:00,358,536170862,3845459,273205
OZJdxFEdjSU,VH1 StoryTellers - Taylor Swift - Nov 11 @ 11/10c,Short,none,24,Entertainment,2012-11-07 17:26:22+00:00,16,201287,4017,270
BktS1hkMx_k,Taylor Swift - We Are Never Ever Getting Back Together (Live from New York City),Regular,none,10,Music,2012-11-06 00:00:26+00:00,205,13617886,109757,5078
gQ0pP2z9niw,Taylor Swift - Red (Live from New York City),Regular,none,10,Music,2012-11-06 00:00:26+00:00,228,16045834,140175,7297
tvnGBYMe9gM,Taylor Swift - You Belong With Me (Live from New York City),Regular,none,10,Music,2012-11-06 00:00:26+00:00,234,8872235,93880,3429
RQuY8kERaU0,Taylor Swift - Mean (Live from New York City),Regular,none,10,Music,2012-11-06 00:00:25+00:00,253,6132452,68724,2632
cQ5tlnGg4wc,Taylor Swift - Begin Again (Live from New York City),Regular,none,10,Music,2012-11-06 00:00:25+00:00,249,4489812,60307,2799
yfWgXcrNQIw,Taylor Swift - Love Story (Live from New York City),Regular,none,10,Music,2012-11-06 00:00:25+00:00,244,18136874,254296,5974
qbx_wdqaeV0,"""Starlight"" Song Preview from RED - Now Available",Regular,none,10,Music,2012-11-02 14:48:28+00:00,88,185343,2900,254
dgzN0Puq_hE,"""Everything Has Changed"" Song Preview from RED - Now Available",Regular,none,10,Music,2012-11-01 20:36:58+00:00,93,188910,2377,223
75NpXm04S1I,"""The Lucky One"" Song Preview from RED - Now Available",Regular,none,10,Music,2012-10-31 18:41:09+00:00,72,212698,2228,220
oo1CoPXIOuI,"""Sad Beautiful Tragic"" Song Preview from RED - Now Available",Regular,none,10,Music,2012-10-30 16:54:49+00:00,102,202899,2047,147
Rcex4Nw6Z9U,"""Holy Ground"" Song Preview from RED - Now Available",Regular,none,10,Music,2012-10-29 19:21:18+00:00,108,124602,2183,208
5FODVFJZlTg,"Taylor Swift - #VevoCertified, Pt. 5: You Belong With Me (Taylor Commentary)",Regular,none,10,Music,2012-10-29 15:45:07+00:00,255,1807948,18628,1580
Eo2D8Ez3WAo,"Taylor Swift - #VevoCertified, Pt. 4: Taylor Superfans aka Swifties",Regular,none,10,Music,2012-10-29 15:45:07+00:00,188,652433,6742,928
FNWq-pr5ON8,"Taylor Swift - #VevoCertified, Pt. 6: Mine (Taylor Commentary)",Regular,none,10,Music,2012-10-29 15:45:07+00:00,257,852225,11665,723
XdalCja4TK8,"Taylor Swift - #VEVOCertified, Pt. 7: Love Story (Taylor Commentary)",Regular,none,10,Music,2012-10-29 15:45:07+00:00,271,1080792,14161,927
YcuEHj-Nr58,"Taylor Swift - #VEVOCertified, Pt. 2: Taylor On Making Music Videos",Regular,none,10,Music,2012-10-29 15:45:07+00:00,163,781544,10037,439
ehLp0cjqkRk,"Taylor Swift - #VEVOCertified, Pt. 3: Taylor Talks About Her Fans",Regular,none,10,Music,2012-10-29 15:45:07+00:00,141,810040,12501,841
sWgxCBXn2Y0,"Taylor Swift - #VevoCertified, Pt. 1: Award Presentation",Regular,none,10,Music,2012-10-29 15:45:07+00:00,134,3550628,16597,1646
YoJj-5nAGpM,Taylor Swift's RED Tour Announcement!,Regular,none,10,Music,2012-10-27 01:56:56+00:00,63,528923,10490,3217
TGslPGte8Mw,"""Stay Stay Stay"" Song Preview from RED - Now Available",Regular,none,10,Music,2012-10-26 19:48:41+00:00,77,110000,2294,224
TfjfzDIAIGE,"""The Last Time"" Song Preview from RED - Now Available",Regular,none,10,Music,2012-10-26 19:48:19+00:00,92,81010,1929,140
YszERgNNKnc,"""I Almost Do"" Song Preview from RED - Now Available",Regular,none,10,Music,2012-10-26 15:31:35+00:00,67,205130,2165,168
yBHlFJ9waVo,"""22"" Song Preview from RED - Now Available",Regular,none,10,Music,2012-10-25 16:33:57+00:00,67,199968,3189,361
k2zfi4gLekU,"""All Too Well"" Song Preview from RED - Now Available",Regular,none,10,Music,2012-10-24 18:49:35+00:00,102,140873,3692,447
cMPEd8m79Hw,Taylor Swift - Begin Again,Regular,none,10,Music,2012-10-24 04:01:06+00:00,251,211781971,1308422,61421
KNKa1to1v6o,"""Treacherous"" Song Preview from RED - Now Available",Regular,none,10,Music,2012-10-23 21:45:45+00:00,77,187323,3718,469
1vj3YhYrULo,Wonderstruck Enchanted Taylor Swift Chapter 3,Short,none,24,Entertainment,2012-09-20 20:27:33+00:00,31,573052,14917,1006
eocfbbyIUn8,Taylor Swift - Back To December,Regular,none,10,Music,2012-09-07 23:42:41+00:00,311,37786838,276753,8728
WA4iX5D9Z64,Taylor Swift - We Are Never Ever Getting Back Together,Regular,none,10,Music,2012-09-01 00:00:08+00:00,216,821862827,4419885,228966
6OPPGOl7ctE,Win A Taylor Swift Performance on Your Campus!,Short,none,10,Music,2012-08-21 15:49:27+00:00,26,343324,4973,1290
gcMn_Eu-XTE,Taylor Swift - We Are Never Ever Getting Back Together (Lyric Video),Regular,none,10,Music,2012-08-14 16:42:22+00:00,196,38641613,274976,35448
P6gFma4H7fA,Taylor Swift Web Chat and G+ Hangout,Regular,none,10,Music,2012-08-14 00:09:50+00:00,1495,2016528,28524,1465
I4TIvOCa3t8,Taylor Swift Live Webcast on YouTube - 8/13 @ 7pm ET,Short,none,24,Entertainment,2012-08-07 13:52:38+00:00,29,1020135,10622,4936
weQBrpLffrA,Taylor Swift Billboard Woman of the Year,Regular,none,10,Music,2012-06-04 17:04:19+00:00,327,1006191,37346,2047
8hsVICl7d8k,Taylor Swift - Eyes Open (Lyric Version),Regular,none,10,Music,2012-05-17 07:00:08+00:00,248,18677630,174384,11284
LkkY2iaylmI,Wonderstruck Taylor Swift Chapter 2,Short,none,24,Entertainment,2012-04-24 14:50:46+00:00,31,953665,20001,1290
tBEFMmkgu7s,My new favorite thing ... thank you!,Short,none,10,Music,2012-04-02 03:49:00+00:00,30,1198712,41768,3756
FvodYNcH13Q,Meredith learns about ACM voting...,Regular,none,24,Entertainment,2012-03-19 16:14:35+00:00,99,1952430,57834,4286
dLfkQNnzh2o,Safe & Sound (The Hunger Games: Songs From District 12 And Beyond - The Collaboration),Regular,none,10,Music,2012-02-29 08:00:00+00:00,257,2457179,22542,959
RzhAS_GnJIc,Safe & Sound feat. The Civil Wars (The Hunger Games: Songs From District 12 And Beyond),Regular,none,10,Music,2012-02-16 17:30:41+00:00,241,212627366,2009376,107182
xDJLsPd6NdY,Taylor Swift - Safe & Sound (Behind The Scenes) ft. The Civil Wars,Regular,none,10,Music,2012-02-16 08:00:00+00:00,244,1497032,21916,1093
IdMI-HCO5QY,"""Ours"" Behind-the-Scenes - The Office",Regular,none,10,Music,2011-12-19 02:51:06+00:00,276,287788,6397,562
QvNW_z1Y7Ls,"""Ours"" Behind-the-Scenes - That's a Wrap",Regular,none,10,Music,2011-12-16 22:35:51+00:00,127,170375,3278,174
wIvJI6mF1ME,"""Ours"" Behind-the-Scenes - Working with Taylor",Regular,none,10,Music,2011-12-16 22:21:12+00:00,142,166880,4822,141
yHqjZUxaigo,"""Ours"" Behind-the-Scenes - Message of Ours",Regular,none,10,Music,2011-12-16 22:10:23+00:00,110,271132,6557,289
7D6-_twz7YE,"""Ours"" Behind-the-Scenes - The Inspiration",Regular,none,10,Music,2011-12-16 22:08:33+00:00,103,119986,2872,106
0Ot5C6O-KfA,"""Ours"" Behind-the-Scenes - Director Casting",Regular,none,10,Music,2011-12-13 21:05:40+00:00,148,103541,2778,311
HsLl-IL9c7E,"""Ours"" Behind-the-Scenes - Home Movies",Regular,none,10,Music,2011-12-13 20:50:44+00:00,114,138991,3301,269
gPJ8PFeq9Xw,"""Ours"" Behind-the-Scenes - Taylor's Look",Regular,none,10,Music,2011-12-09 23:00:19+00:00,133,199546,3264,353
Y89k5sfHBaw,"""Ours"" Behind-the-Scenes - Locations",Regular,none,10,Music,2011-12-09 22:47:48+00:00,144,100331,2494,132
h6CRgcouLuU,"""Ours"" Behind-the-Scenes - Zach",Regular,none,10,Music,2011-12-09 18:38:29+00:00,118,186269,3497,241
_zyYtE9di9A,"""Ours"" Behind-the-Scenes - ""The Story of the Video""",Regular,none,10,Music,2011-12-08 21:06:20+00:00,110,133369,2660,118
AtHsg4USz8g,"""Ours"" Behind-the-Scenes - The Director",Regular,none,10,Music,2011-12-07 23:04:15+00:00,116,165443,3173,207
beGv3NTnduo,"""Ours"" Behind-the-Scenes - We're Making a Video",Regular,none,10,Music,2011-12-07 22:23:13+00:00,128,155753,3477,265
LZ34LlaIk88,Taylor Swift - Ours,Regular,none,10,Music,2011-12-06 08:00:00+00:00,244,115040701,819582,40723
O0Mnebw_TJc,Speak Now World Tour Live CD/DVD - Available Now!,Regular,none,10,Music,2011-11-22 17:54:03+00:00,88,252854,5793,774
lZNJnOrwDTQ,"Taylor Talks Hugging Fans - 60 Minutes, Sunday Nov 21 @ 7/6c CBS",Regular,none,24,Entertainment,2011-11-19 00:11:40+00:00,85,199413,3567,383
GSvyRVw366k,Taylor Swift on 60 Minutes - Nov 20 @ 7/6c CBS,Short,none,24,Entertainment,2011-11-17 23:12:02+00:00,42,304380,5366,550
xIoApJgIw8U,Taylor Swift WONDERSTRUCK In-Store Appearances,Regular,none,24,Entertainment,2011-11-17 17:38:19+00:00,123,276842,5645,550
woiScNulLyE,Wonderstruck Taylor Swift Chapter 1,Short,none,10,Music,2011-09-29 00:24:46+00:00,33,1693181,25685,2102
-CICulOcBQE,Taylor Swift WONDERSTRUCK Teaser,Short,none,24,Entertainment,2011-09-21 22:10:38+00:00,40,1206526,22149,1952
KFoOCZeKgzQ,Speak Now World Tour Live CD+DVD,Regular,none,10,Music,2011-09-21 14:27:30+00:00,72,276267,5510,689
urcHObkMCBE,Taylor Swift's Wonderstruck Fragrance,Short,none,10,Music,2011-09-16 15:11:21+00:00,50,390520,9374,1105
OOPFMrF7v4Q,YouTube Presents Taylor Swift,Regular,none,10,Music,2011-09-02 01:04:34+00:00,2553,2511801,30174,4058
z___7lkxS0I,YouTube Presents Taylor Swift Q&A,Short,none,22,People & Blogs,2011-08-25 16:57:04+00:00,24,327333,5442,2731
AcGbuveDwTg,Taylor Swift - Viva La Vida,Regular,none,10,Music,2011-08-24 11:29:30+00:00,226,7400548,167739,6189
_9RWI5JBew0,"Taylor Swift - Mine (Live, BBC Radio 2 Session)",Regular,none,10,Music,2011-08-24 11:29:30+00:00,260,1861747,25557,1495
oKar-tF__ac,Taylor Swift - Sparks Fly,Regular,none,10,Music,2011-08-11 18:18:12+00:00,271,104449163,562570,32624
nN6VR92V70M,Taylor Swift - The Story Of Us,Regular,none,10,Music,2011-05-25 21:44:56+00:00,267,153373925,815580,46324
jYa1eI1hpDE,Taylor Swift - Mean,Regular,none,10,Music,2011-05-13 22:55:22+00:00,244,233368412,1406954,113321
ve_o2kq4_jY,Thank you.,Short,none,24,Entertainment,2011-04-04 05:00:50+00:00,32,3544031,207343,8448
Zmv26eqduSg,Asia! (my February video blog),Regular,none,10,Music,2011-02-23 06:28:38+00:00,569,2524224,100226,8850
9wXlz0f-2Zo,"Taylor Swift Speak Now Fan Video : Stockhold, Sweden",Regular,none,10,Music,2011-02-14 05:32:11+00:00,187,212532,2407,238
CpwF5fw6dE0,"Taylor Swift Speak Now Fan Video : Ajalvir (Madrid), Spain",Regular,none,10,Music,2011-02-14 05:19:09+00:00,199,96588,2095,146
fTFcFeQOeLo,"Taylor Swift Speak Now Fan Video : San Diego, CA",Regular,none,10,Music,2011-02-14 05:05:59+00:00,203,118012,1721,139
dlBQSxDuy2I,"Taylor Swift Speak Now Fan Video : Omaha, NE",Regular,none,10,Music,2011-02-14 04:59:38+00:00,260,56388,1935,314
rx86WwyoI7g,"Taylor Swift Speak Now Fan Video : Hampton, NJ",Regular,none,10,Music,2011-02-14 04:39:17+00:00,237,116178,1613,99
-0uRcwk818Y,"Taylor Swift Speak Now Fan Video : Nashville, TN",Regular,none,10,Music,2011-02-14 04:33:28+00:00,237,409907,3549,123
KWPrDngWZSQ,"Taylor Swift Speak Now Fan Video : Minneapolis, MN",Regular,none,10,Music,2011-02-14 04:08:07+00:00,181,56384,2352,411
91EDAPQLsXc,"Taylor Swift Speak Now Fan Video : Chicago, IL",Regular,none,10,Music,2011-02-14 03:50:44+00:00,212,119582,2404,150
LSjPFdoeDD8,"Taylor Swift Speak Now Fan Video : Oranga, NSW, Australia",Regular,none,10,Music,2011-02-14 03:04:11+00:00,198,91079,1596,94
jkin5pRLrQg,Taylor Swift Speak Now Fan Videos : Shot on a Bloggie,Regular,none,10,Music,2011-02-14 03:00:29+00:00,256,56616,1834,109
QUwxKWT6m7U,Taylor Swift - Back To December,Regular,none,10,Music,2011-02-01 17:16:48+00:00,304,366953775,1903063,76572
ZMt6TFO0zn4,Taylor Swift CoverGirl NatureLuxe,Short,none,24,Entertainment,2011-01-06 17:52:21+00:00,31,972966,12980,1365
zudLJdajX5Y,Taylor Swift - You Belong With Me (Live on Letterman),Regular,none,10,Music,2010-12-08 04:43:15+00:00,233,7122736,63350,3115
4wUPASp2hfY,Taylor Swift - Speak Now (Live on Letterman),Regular,none,10,Music,2010-12-08 04:41:04+00:00,241,18310584,137739,7479
xcLIGAIkztc,Taylor Swift - Mine (Live on Letterman),Regular,none,10,Music,2010-12-08 04:25:17+00:00,291,5474396,50617,3047
mNLVMDF9mUo,Taylor Swift - Love Story (Live on Letterman),Regular,none,10,Music,2010-12-08 04:22:20+00:00,243,27694041,299647,8993
vio0RidOMUM,Taylor Swift - Back To December (Live on Letterman),Regular,none,10,Music,2010-12-08 04:19:32+00:00,303,13828429,145721,5596
5jKcG86bNRs,Speak Now Deluxe Edition - Only at Target,Short,none,10,Music,2010-10-25 20:02:56+00:00,31,1689189,73276,2546
QQVHNOxYv5E,Taylor Swift's 'Journey to Fearless' on The Hub,Short,none,24,Entertainment,2010-10-19 23:10:37+00:00,31,401190,5129,550
XPBwXKgDTdE,Taylor Swift - Mine,Regular,none,10,Music,2010-08-31 02:15:03+00:00,236,327179622,1342439,91436
w7p_BCIX-rw,A Hug From Taylor Swift - The Final Challenge,Regular,none,24,Entertainment,2010-06-02 18:44:29+00:00,306,558528,13335,1422
IgZY0frgysw,Demonstrating my fine athletic skills. And more.,Regular,none,24,Entertainment,2010-04-26 19:58:31+00:00,333,5753675,166626,10316
uhHMWLjL77U,Taylor Swift Sony TX7 Cyber-shot Camera Commercial,Short,none,24,Entertainment,2010-04-26 14:44:40+00:00,31,1554152,21249,1789
PVtlDvh74H8,A Hug From Taylor Swift - Challenge #3,Regular,none,24,Entertainment,2010-04-24 03:58:16+00:00,63,1013362,8246,895
37Pc4cjk9pY,Vote Taylor: ACM Entertainer of the Year,Regular,none,10,Music,2010-04-02 03:59:52+00:00,211,342718,7243,806
Uo6HuSCBZu4,A Hug From Taylor Swift - Challenge #2,Regular,none,24,Entertainment,2010-04-01 15:38:34+00:00,97,1057605,10765,1615
mxBSpHji2oo,A Hug From Taylor Swift - Challenge #1,Regular,none,24,Entertainment,2010-03-25 16:19:23+00:00,196,884982,12825,1086
U3yPyVFKGG8,New conference table.,Short,none,10,Music,2010-03-12 16:10:46+00:00,31,1354852,57012,2238
VhFFAQuAUqo,Fairytale Adventures in Australia and Japan.,Regular,none,10,Music,2010-03-01 01:21:07+00:00,347,917367,15649,1830
ptSjNWnzpjg,Taylor Swift - Fearless,Regular,none,10,Music,2010-02-26 17:13:59+00:00,251,65060488,300342,19203
Pb-K2tXWK4w,Taylor Swift - Fifteen,Regular,none,10,Music,2009-11-24 08:00:54+00:00,304,171337266,683346,66224
wzLhAZn_JMk,Behind-the-scenes in BAND HERO with Taylor!,Regular,none,20,Gaming,2009-11-02 22:00:19+00:00,77,938274,7555,643
GVKuFZhB1e8,Taylor Swift In Band Hero,Regular,none,20,Gaming,2009-10-01 18:26:46+00:00,123,659428,7830,1861
SnN7kIqDgz0,Watching the CMA Announcements!,Regular,none,10,Music,2009-09-09 20:04:29+00:00,201,973431,31743,4163
x2hRdQnbzKQ,Your world is my world.,Regular,none,24,Entertainment,2009-08-19 16:34:06+00:00,382,1142317,26987,2402
Y3eRmLTN7FQ,Surprise! Taylor Wins 2 Teen Choice Awards!,Regular,none,10,Music,2009-08-11 03:49:48+00:00,217,446844,6857,1130
Jb2stN7kH28,Taylor Swift - Our Song,Regular,none,10,Music,2009-06-17 00:49:50+00:00,203,226022426,973855,67542
GkD20ajVxnY,Taylor Swift - Tim McGraw,Regular,none,10,Music,2009-06-17 00:12:30+00:00,232,54879463,369326,24494
xKCek6_dB0M,Taylor Swift - Teardrops On My Guitar,Regular,none,10,Music,2009-06-16 23:22:21+00:00,218,176874521,865430,63152
D1Xr-JFLxik,Taylor Swift - White Horse,Regular,none,10,Music,2009-06-16 22:20:05+00:00,245,162763884,746210,46436
VuNIsY6JdUw,Taylor Swift - You Belong With Me,Regular,none,10,Music,2009-06-16 22:02:30+00:00,229,1710776504,10599167,465345
8xg3vE8Ie_E,Taylor Swift - Love Story,Regular,none,10,Music,2009-06-16 21:56:20+00:00,237,796252614,5661937,228652
l4_6eQm7RTQ,Taylor Swift - The Best Day,Regular,none,10,Music,2009-06-16 21:55:48+00:00,276,26156738,240615,13007
B1jYllE0T-k,Taylor Swift - Change,Regular,none,10,Music,2009-06-16 21:53:38+00:00,273,52019027,198945,17535
AlTfYj7q5gQ,Taylor Swift - I'm Only Me When I'm With You,Regular,none,10,Music,2009-06-16 21:44:50+00:00,219,42216547,190025,11363
yCMqcFAigRg,Taylor Swift - Picture To Burn,Regular,none,10,Music,2009-06-16 21:42:34+00:00,212,125357907,683652,39870
8w4A1vVaNmE,"Whisper hello, I miss you quite terribly.",Regular,none,22,People & Blogs,2009-05-08 17:02:16+00:00,296,5692712,20994,3098
V3QOzyS5M4Q,Being on tour. Everyone ignores me.,Regular,none,22,People & Blogs,2009-05-07 19:02:07+00:00,397,3124914,183148,9975
G2rSQF5Qx7k,FEARLESS Tour 2009,Regular,none,10,Music,2009-04-24 21:26:31+00:00,143,1056316,8638,1352
MHDjff07l0I,Thanksgiving break and The Academy Is...,Regular,none,22,People & Blogs,2009-03-06 00:20:07+00:00,323,658179,8178,789
M134RqAbiwY,I hope it's gonna make you notice.,Regular,none,22,People & Blogs,2009-03-05 23:28:03+00:00,308,2901209,35244,3370
qvcSth8LvEw,1 with a bullet.,Regular,none,10,Music,2008-11-25 18:35:47+00:00,264,817898,8329,1114
-zymq4JgQ7E,Retainers.,Short,none,10,Music,2008-11-17 21:25:40+00:00,59,3272363,73507,4964
45KfDAgw_Is,November 11th.,Regular,none,10,Music,2008-11-17 20:58:44+00:00,351,714991,7217,968
RLmmqQNEM_I,You change your mind like a girl changes clothes.,Regular,none,10,Music,2008-11-17 20:43:59+00:00,316,1522982,22411,2084
rJVYkPjQf9s,Rascal Flatt's tour and Grey's Anatomy,Regular,none,10,Music,2008-11-17 20:35:15+00:00,249,363774,7106,684
DjABPXfE4Fs,Philadelphia :),Regular,none,10,Music,2008-11-17 20:32:42+00:00,246,523479,8459,818
0jWoq3COzts,London!!!,Regular,none,10,Music,2008-11-17 19:55:46+00:00,286,818510,11135,1323
bkADPxWSeak,Behind The Scenes @ CMA Music Festival,Regular,none,10,Music,2008-09-02 17:53:24+00:00,93,317975,3704,267
m_4CSbzwPtE,"Taylor And ""Friends""",Regular,none,10,Music,2008-08-17 22:26:08+00:00,137,1041614,10837,990
Ivz6lNNAYaE,MySpace Presents: The Fit Featuring Taylor Swift,Regular,none,10,Music,2008-06-26 23:02:37+00:00,252,694834,5304,559
R7wjyOQw7Zw,Instructional Video,Regular,none,10,Music,2008-06-26 22:05:00+00:00,66,699045,11999,901
1G1ES1y6AyI,My band has bad private plane manners.,Short,none,10,Music,2008-06-26 21:58:19+00:00,25,865888,10734,605
Mi-FBBqUuJE,First fans with my CMT Award.,Short,none,10,Music,2008-06-26 21:55:43+00:00,11,373066,4580,295
p-5R0u3iTiE,TRL Recap!,Regular,none,10,Music,2008-06-26 21:15:51+00:00,188,809606,9929,966
C7I3_yFQYkc,Wannabe,Regular,none,10,Music,2008-06-26 21:02:39+00:00,225,1305402,23011,1760
pA1dPsnfams,:-),Short,none,10,Music,2008-06-26 20:51:09+00:00,34,995306,27188,2151
v9bxXO9fj98,Should've Said No,Regular,none,10,Music,2008-06-26 15:47:41+00:00,262,7983718,125736,10109
